path	license_class	spdx	copyright	flags	binary
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_distributed/view_build_status-5582b59f8e4e35e1b9133acada51eb04/md-3-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/aggregates-924c55872e3a345bb10c12f37c1ba895/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-19-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/columns-24101c25a2ae3af787c1b40ee1aca33f/md-22-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-11-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-18-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/computed_columns-cc7c7069374033c192a4c3de78dbd2c4/md-20-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-11-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/dropped_columns-5e7583b5f3f43af19a39b7e1d6f5f11f/md-14-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/functions-96489b7980be3e14a70166a0b9159450/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-11-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/indexes-0feb57ac311f382fba6d9024d305702f/md-22-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-27-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/keyspaces-abac5682dea631c5b535b3d6cffd0fb6/md-38-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-19-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/scylla_tables-5d912ff1f7593665b2c88042ab5103dd/md-22-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-19-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/tables-afddfb9dbc1e30688056eed6c302ba09/md-22-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/triggers-4df70b666b05325195a132b54005fd48/md-2-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/types-5a8b1ca866023f77a0459273d308917a/md-6-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-CompressionInfo.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Data.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Digest.crc32	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Filter.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Index.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Scylla.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Statistics.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-Summary.db	unknown-license				yes
test/resource/sstables/schema_digest_test/system_schema/view_virtual_columns-08843b6345dc3be29798a0418295cfaa/md-10-big-TOC.txt	unknown-license				no
test/resource/sstables/schema_digest_test/system_schema/views-9786ac1cdd583201a7cdad556410c985/md-14-big-CompressionInfo.db	unknown-license				yes
